EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.94,59.8%,0.9%,SEA,NE,1.0,2024,2
0.90,57.6%,1.2%,PIT,DEN,0.5,2024,2
0.89,56.2%,0.3%,MIA,BUF,2.0,2024,2
0.89,66.1%,23.1%,LAC,CAR,1.0,2024,2
0.87,56.0%,2.5%,IND,GB,1.0,2024,2
0.82,53.2%,2.6%,WSH,NYG,0.5,2024,2
0.79,50.0%,0.2%,ARI,LAR,0.5,2024,2
0.79,50.0%,0.4%,LAR,ARI,2.0,2024,2
0.76,46.8%,0.2%,NYG,WSH,0.0,2024,2
0.71,44.0%,0.1%,GB,IND,1.5,2024,2
0.70,33.9%,0.0%,CAR,LAC,0.0,2024,2
0.69,43.8%,0.2%,BUF,MIA,2.0,2024,2
0.68,42.4%,0.1%,DEN,PIT,0.0,2024,2
0.64,40.2%,0.1%,NE,SEA,0.0,2024,2
0.64,39.6%,0.0%,CLE,JAX,1.5,2024,2
0.60,36.7%,0.1%,TEN,NYJ,0.5,2024,2
0.56,34.4%,0.0%,MIN,SF,0.0,2024,2
0.55,31.7%,0.0%,ATL,PHI,2.0,2024,2
0.54,29.7%,0.0%,CHI,HOU,1.5,2024,2
0.52,21.4%,0.0%,LV,BAL,0.5,2024,2
0.49,29.1%,0.1%,NO,DAL,1.0,2024,2
0.47,28.5%,0.0%,CIN,KC,3.5,2024,2
0.43,24.8%,0.1%,TB,DET,1.0,2024,2
1.13,72.4%,6.1%,NYJ,NE,2.5,2024,3
1.12,74.7%,13.5%,CIN,WSH,3.0,2024,3
1.11,70.2%,3.4%,SF,LAR,4.5,2024,3
1.06,71.6%,14.3%,CLE,NYG,1.0,2024,3
1.03,66.2%,4.8%,BUF,JAX,2.0,2024,3
1.02,64.7%,3.4%,SEA,MIA,0.5,2024,3
0.97,60.6%,1.2%,KC,ATL,5.0,2024,3
0.96,68.5%,20.7%,LV,CAR,0.0,2024,3
0.96,59.4%,0.5%,TEN,GB,0.0,2024,3
0.94,58.4%,0.5%,DET,ARI,2.5,2024,3
0.93,69.6%,28.4%,TB,DEN,0.5,2024,3
0.92,56.8%,0.3%,PIT,LAC,0.5,2024,3
0.91,56.5%,0.4%,NO,PHI,0.5,2024,3
0.89,55.3%,0.5%,IND,CHI,1.0,2024,3
0.87,53.7%,0.2%,HOU,MIN,2.0,2024,3
0.85,52.5%,0.2%,BAL,DAL,3.5,2024,3
0.77,47.5%,0.1%,DAL,BAL,2.5,2024,3
0.75,46.3%,0.2%,MIN,HOU,0.0,2024,3
0.73,44.7%,0.2%,CHI,IND,1.5,2024,3
0.71,43.5%,0.1%,PHI,NO,3.0,2024,3
0.70,43.2%,0.1%,LAC,PIT,1.0,2024,3
0.69,30.4%,0.0%,DEN,TB,0.0,2024,3
0.67,41.6%,0.1%,ARI,DET,0.5,2024,3
0.66,40.6%,0.3%,GB,TEN,1.5,2024,3
0.66,31.5%,0.1%,CAR,LV,0.0,2024,3
0.65,39.4%,0.0%,ATL,KC,2.0,2024,3
0.60,35.3%,0.0%,MIA,SEA,2.0,2024,3
0.58,33.8%,0.0%,JAX,BUF,1.0,2024,3
0.56,28.4%,0.1%,NYG,CLE,0.0,2024,3
0.50,29.8%,0.0%,LAR,SF,1.5,2024,3
0.50,25.3%,0.0%,WSH,CIN,0.5,2024,3
0.49,27.6%,0.1%,NE,NYJ,0.0,2024,3
1.09,81.9%,29.6%,SF,NE,4.5,2024,4
1.07,73.6%,6.2%,KC,LAC,5.0,2024,4
1.04,77.1%,21.0%,NYJ,DEN,2.0,2024,4
0.99,66.4%,1.5%,DET,SEA,2.5,2024,4
0.98,67.1%,5.2%,CIN,CAR,3.0,2024,4
0.95,68.8%,13.1%,DAL,NYG,2.5,2024,4
0.95,68.4%,12.2%,HOU,JAX,1.5,2024,4
0.91,61.6%,1.8%,ARI,WSH,0.5,2024,4
0.90,60.0%,0.6%,CHI,LAR,1.5,2024,4
0.88,58.3%,0.4%,MIA,TEN,1.5,2024,4
0.87,57.9%,0.6%,CLE,LV,1.0,2024,4
0.86,57.2%,0.3%,ATL,NO,2.0,2024,4
0.86,56.9%,0.1%,BAL,BUF,4.0,2024,4
0.85,56.4%,0.3%,GB,MIN,2.0,2024,4
0.83,56.3%,2.8%,PIT,IND,0.5,2024,4
0.77,51.7%,0.4%,PHI,TB,3.0,2024,4
0.73,48.3%,0.1%,TB,PHI,1.0,2024,4
0.67,43.7%,0.1%,IND,PIT,1.0,2024,4
0.65,43.6%,0.5%,MIN,GB,0.5,2024,4
0.65,43.1%,0.3%,BUF,BAL,2.0,2024,4
0.64,42.8%,0.5%,NO,ATL,1.0,2024,4
0.63,42.1%,0.5%,LV,CLE,0.0,2024,4
0.63,41.7%,0.5%,TEN,MIA,0.0,2024,4
0.60,40.0%,0.9%,LAR,CHI,2.0,2024,4
0.59,38.4%,0.2%,WSH,ARI,0.5,2024,4
0.55,31.6%,0.0%,JAX,HOU,1.5,2024,4
0.55,31.2%,0.1%,NYG,DAL,0.0,2024,4
0.52,32.9%,0.2%,CAR,CIN,0.0,2024,4
0.51,33.6%,0.1%,SEA,DET,1.0,2024,4
0.46,22.9%,0.0%,DEN,NYJ,0.5,2024,4
0.43,26.4%,0.0%,LAC,KC,1.5,2024,4
0.42,18.1%,0.0%,NE,SF,0.0,2024,4
1.18,74.9%,14.7%,SF,ARI,3.5,2024,5
1.13,67.4%,4.4%,KC,NO,5.0,2024,5
1.09,64.1%,2.5%,JAX,IND,1.0,2024,5
1.03,64.2%,9.2%,CHI,CAR,0.5,2024,5
1.01,59.6%,2.3%,DEN,LV,0.5,2024,5
0.98,73.5%,37.3%,SEA,NYG,1.0,2024,5
0.97,58.6%,4.4%,GB,LAR,1.0,2024,5
0.97,55.9%,0.6%,ATL,TB,2.5,2024,5
0.97,56.0%,0.6%,PIT,DAL,1.0,2024,5
0.96,56.7%,2.0%,BAL,CIN,4.0,2024,5
0.95,54.5%,0.4%,MIA,NE,1.0,2024,5
0.93,56.5%,5.0%,MIN,(n),1.0,2024,5
0.92,53.2%,0.1%,HOU,BUF,2.5,2024,5
0.91,58.9%,12.4%,WSH,CLE,0.5,2024,5
0.82,41.1%,0.1%,CLE,WSH,0.0,2024,5
0.80,46.8%,0.6%,BUF,HOU,2.5,2024,5
0.80,43.5%,0.1%,NYJ,(n),1.5,2024,5
0.78,45.5%,1.4%,NE,MIA,0.0,2024,5
0.77,43.3%,0.1%,CIN,BAL,2.5,2024,5
0.76,44.0%,0.3%,DAL,PIT,1.5,2024,5
0.76,44.1%,0.9%,TB,ATL,1.5,2024,5
0.76,41.4%,0.1%,LAR,GB,0.5,2024,5
0.75,26.5%,0.0%,NYG,SEA,0.0,2024,5
0.72,40.4%,0.1%,LV,DEN,0.0,2024,5
0.70,35.8%,0.2%,CAR,CHI,0.0,2024,5
0.64,35.9%,0.4%,IND,JAX,1.0,2024,5
0.60,32.6%,0.1%,NO,KC,1.0,2024,5
0.55,25.1%,0.0%,ARI,SF,0.5,2024,5
