EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.56,37.7%,0.0%,MIA,LV,2.5,2021,3
0.54,37.8%,0.0%,GB,SF,2.5,2021,3
0.53,36.8%,0.0%,PHI,DAL,0.5,2021,3
0.50,34.7%,0.0%,IND,TEN,2.5,2021,3
0.42,26.2%,0.0%,WAS,BUF,0.5,2021,3
0.41,28.6%,0.0%,LAC,KC,2.0,2021,3
0.41,17.6%,0.0%,NYJ,DEN,0.0,2021,3
0.41,23.7%,0.0%,JAX,ARI,0.0,2021,3
0.39,22.7%,0.0%,HOU,CAR,0.0,2021,3
0.39,24.0%,0.0%,DET,BAL,0.0,2021,3
0.35,23.5%,0.0%,CHI,CLE,0.5,2021,3
1.14,91.2%,37.9%,BUF,HOU,4.5,2021,4
1.01,74.8%,4.6%,KC,PHI,3.5,2021,4
0.97,75.2%,12.5%,NO,NYG,2.0,2021,4
0.95,70.0%,2.5%,TB,NE,5.0,2021,4
0.94,69.0%,2.5%,GB,PIT,2.5,2021,4
0.93,74.5%,18.7%,CIN,JAX,0.5,2021,4
0.89,65.5%,1.1%,DAL,CAR,2.0,2021,4
0.89,64.6%,0.2%,LAR,ARI,3.5,2021,4
0.84,68.2%,17.8%,TEN,NYJ,2.5,2021,4
0.84,61.3%,0.2%,LAC,LV,2.5,2021,4
0.80,58.1%,0.3%,CHI,DET,0.5,2021,4
0.79,57.8%,0.3%,MIA,IND,2.5,2021,4
0.76,55.5%,0.0%,SF,SEA,3.0,2021,4
0.75,54.8%,0.3%,WAS,ATL,0.5,2021,4
0.72,52.6%,0.0%,DEN,BAL,2.0,2021,4
0.70,51.2%,0.2%,CLE,MIN,2.5,2021,4
0.67,48.8%,0.0%,MIN,CLE,1.5,2021,4
0.65,47.4%,0.1%,BAL,DEN,3.0,2021,4
0.62,45.2%,0.1%,ATL,WAS,0.5,2021,4
0.61,44.5%,0.0%,SEA,SF,2.5,2021,4
0.58,42.2%,0.1%,IND,MIA,2.0,2021,4
0.58,41.9%,0.3%,DET,CHI,0.0,2021,4
0.53,38.7%,0.0%,LV,LAC,1.5,2021,4
0.53,31.8%,0.0%,NYJ,TEN,0.0,2021,4
0.49,35.4%,0.0%,ARI,LAR,2.5,2021,4
0.48,34.5%,0.0%,CAR,DAL,1.5,2021,4
0.44,25.5%,0.0%,JAX,CIN,0.0,2021,4
0.44,31.0%,0.0%,PIT,GB,0.5,2021,4
0.43,30.0%,0.0%,NE,TB,1.5,2021,4
0.40,24.8%,0.0%,NYG,NO,0.0,2021,4
0.37,25.2%,0.0%,PHI,KC,1.0,2021,4
0.23,8.8%,0.0%,HOU,BUF,0.0,2021,4
1.08,81.8%,21.2%,TB,MIA,5.0,2021,5
1.04,75.0%,7.8%,BAL,IND,3.0,2021,5
1.02,78.3%,22.6%,MIN,DET,1.0,2021,5
0.99,75.2%,18.6%,NE,HOU,1.0,2021,5
0.97,73.7%,17.3%,DAL,NYG,2.0,2021,5
0.96,67.6%,1.2%,ARI,SF,3.0,2021,5
0.96,68.0%,3.2%,LV,CHI,1.0,2021,5
0.91,64.9%,3.4%,TEN,JAX,2.0,2021,5
0.83,57.6%,0.1%,KC,BUF,4.0,2021,5
0.82,57.8%,1.1%,ATL,(n),0.5,2021,5
0.81,56.6%,0.7%,CAR,PHI,1.0,2021,5
0.80,55.7%,0.3%,LAR,SEA,4.0,2021,5
0.79,55.5%,1.1%,GB,CIN,2.5,2021,5
0.79,54.9%,0.2%,LAC,CLE,2.5,2021,5
0.78,54.8%,0.2%,NO,WAS,2.0,2021,5
0.77,53.8%,0.1%,DEN,PIT,2.0,2021,5
0.66,46.2%,0.4%,PIT,DEN,1.0,2021,5
0.65,45.2%,0.0%,WAS,NO,0.5,2021,5
0.65,45.1%,0.0%,CLE,LAC,2.5,2021,5
0.65,44.5%,0.0%,CIN,GB,0.5,2021,5
0.64,44.3%,0.1%,SEA,LAR,2.5,2021,5
0.63,43.4%,0.0%,PHI,CAR,0.5,2021,5
0.61,42.2%,0.2%,NYJ,(n),0.0,2021,5
0.61,42.4%,0.0%,BUF,KC,5.0,2021,5
0.52,35.1%,0.0%,JAX,TEN,0.0,2021,5
0.48,32.0%,0.0%,CHI,LV,0.5,2021,5
0.47,32.4%,0.0%,SF,ARI,2.5,2021,5
0.46,26.3%,0.0%,NYG,DAL,0.0,2021,5
0.45,24.8%,0.0%,HOU,NE,0.0,2021,5
0.42,21.7%,0.0%,DET,MIN,0.0,2021,5
0.40,25.0%,0.0%,IND,BAL,2.5,2021,5
0.35,18.2%,0.0%,MIA,TB,2.0,2021,5
1.10,71.7%,3.1%,TB,PHI,4.5,2021,6
1.07,69.0%,1.0%,BUF,TEN,5.0,2021,6
1.05,81.1%,35.4%,IND,HOU,2.0,2021,6
1.03,67.6%,3.7%,GB,CHI,2.5,2021,6
1.03,65.7%,0.5%,DEN,LV,1.5,2021,6
1.00,70.4%,13.2%,KC,WAS,3.5,2021,6
0.99,66.0%,5.1%,PIT,SEA,1.0,2021,6
0.98,63.9%,2.2%,CIN,DET,0.5,2021,6
0.98,63.8%,2.3%,DAL,NE,2.0,2021,6
0.95,74.8%,31.3%,LAR,NYG,3.0,2021,6
0.94,59.9%,0.1%,BAL,LAC,2.5,2021,6
0.91,57.9%,0.1%,CLE,ARI,2.0,2021,6
0.88,55.8%,0.1%,MIN,CAR,1.0,2021,6
0.83,53.4%,0.8%,MIA,(n),1.0,2021,6
0.74,46.6%,0.2%,JAX,(n),0.0,2021,6
0.69,44.2%,0.3%,CAR,MIN,0.5,2021,6
0.66,42.1%,0.1%,ARI,CLE,3.0,2021,6
0.63,40.1%,0.0%,LAC,BAL,3.0,2021,6
0.61,25.2%,0.0%,NYG,LAR,0.0,2021,6
0.59,36.2%,0.0%,NE,DAL,1.0,2021,6
0.58,36.1%,0.1%,DET,CIN,0.0,2021,6
0.58,34.0%,0.0%,SEA,PIT,2.0,2021,6
0.57,29.6%,0.0%,WAS,KC,0.0,2021,6
0.54,34.3%,0.0%,LV,DEN,0.5,2021,6
0.54,32.4%,0.0%,CHI,GB,0.5,2021,6
0.52,18.9%,0.0%,HOU,IND,0.0,2021,6
0.49,31.0%,0.0%,TEN,BUF,2.0,2021,6
0.47,28.3%,0.0%,PHI,TB,0.5,2021,6
1.12,89.9%,11.6%,LAR,DET,3.0,2021,7
1.07,92.0%,45.4%,ARI,HOU,3.0,2021,7
1.06,83.8%,3.9%,TB,CHI,4.5,2021,7
0.92,77.8%,19.1%,GB,WAS,2.0,2021,7
0.90,71.0%,1.2%,BAL,CIN,2.5,2021,7
0.89,74.1%,14.0%,NE,NYJ,0.5,2021,7
0.86,67.7%,0.6%,NO,SEA,2.0,2021,7
0.83,64.8%,0.2%,KC,TEN,3.0,2021,7
0.78,61.6%,0.3%,SF,IND,1.5,2021,7
0.74,58.3%,1.3%,CAR,NYG,0.5,2021,7
0.68,53.5%,0.6%,ATL,MIA,0.5,2021,7
0.68,53.2%,0.3%,CLE,DEN,1.5,2021,7
0.65,51.5%,0.8%,LV,PHI,0.5,2021,7
0.62,48.5%,0.0%,PHI,LV,1.0,2021,7
0.60,46.8%,0.4%,DEN,CLE,1.0,2021,7
0.60,46.5%,0.1%,MIA,ATL,1.0,2021,7
0.54,41.7%,0.0%,NYG,CAR,0.0,2021,7
0.49,38.4%,0.0%,IND,SF,1.5,2021,7
0.45,35.2%,0.0%,TEN,KC,2.0,2021,7
0.41,32.3%,0.0%,SEA,NO,1.5,2021,7
0.39,25.9%,0.0%,NYJ,NE,0.0,2021,7
0.37,29.0%,0.0%,CIN,BAL,0.5,2021,7
0.36,22.2%,0.0%,WAS,GB,0.5,2021,7
0.22,16.2%,0.0%,CHI,TB,0.5,2021,7
0.21,8.0%,0.0%,HOU,ARI,0.0,2021,7
0.15,10.1%,0.0%,DET,LAR,0.0,2021,7
1.21,89.9%,10.2%,LAR,HOU,2.5,2021,8
1.17,88.0%,15.3%,BUF,MIA,5.0,2021,8
1.03,81.0%,19.4%,KC,NYG,2.0,2021,8
0.98,71.3%,0.4%,ARI,GB,2.5,2021,8
0.93,67.4%,0.2%,CLE,PIT,1.5,2021,8
0.92,81.4%,45.8%,CIN,NYJ,0.5,2021,8
0.90,65.3%,0.6%,SF,CHI,1.5,2021,8
0.90,64.7%,0.1%,MIN,DAL,1.5,2021,8
0.89,64.2%,0.3%,DEN,WAS,1.0,2021,8
0.87,63.4%,0.3%,TB,NO,4.5,2021,8
0.87,64.1%,2.5%,SEA,JAX,1.5,2021,8
0.86,63.1%,2.0%,LAC,NE,2.0,2021,8
0.85,61.6%,0.9%,PHI,DET,0.5,2021,8
0.85,60.9%,0.0%,IND,TEN,2.0,2021,8
0.77,55.7%,0.6%,ATL,CAR,0.5,2021,8
0.62,44.3%,0.1%,CAR,ATL,0.5,2021,8
0.54,39.1%,0.5%,TEN,IND,2.5,2021,8
0.53,38.4%,0.2%,DET,PHI,0.0,2021,8
0.52,36.9%,0.0%,NE,LAC,1.0,2021,8
0.51,35.9%,0.0%,JAX,SEA,0.5,2021,8
0.51,36.6%,0.0%,NO,TB,2.5,2021,8
0.50,35.8%,0.0%,WAS,DEN,0.0,2021,8
0.49,35.3%,0.3%,DAL,MIN,2.5,2021,8
0.48,34.7%,0.0%,CHI,SF,0.5,2021,8
0.46,18.6%,0.0%,NYJ,CIN,0.0,2021,8
0.45,32.6%,0.1%,PIT,CLE,1.0,2021,8
0.40,28.7%,0.1%,GB,ARI,2.0,2021,8
0.35,19.0%,0.0%,NYG,KC,0.0,2021,8
0.22,12.0%,0.0%,MIA,BUF,1.0,2021,8
0.17,10.1%,0.0%,HOU,LAR,0.0,2021,8
1.19,88.0%,14.4%,BUF,JAX,4.5,2021,9
1.04,75.1%,1.3%,LAR,TEN,2.0,2021,9
1.03,80.3%,20.6%,IND,NYJ,2.0,2021,9
1.02,74.0%,2.3%,KC,GB,2.5,2021,9
0.99,72.6%,5.5%,BAL,MIN,2.0,2021,9
0.98,73.1%,8.2%,PIT,CHI,0.5,2021,9
0.98,71.7%,4.3%,NO,ATL,1.5,2021,9
0.97,79.3%,31.5%,DAL,DEN,3.0,2021,9
0.94,67.7%,0.2%,SF,ARI,2.0,2021,9
0.89,65.7%,5.9%,MIA,HOU,0.5,2021,9
0.86,61.6%,0.6%,NE,CAR,1.0,2021,9
0.79,57.9%,2.8%,LV,NYG,0.5,2021,9
0.76,54.4%,0.2%,CIN,CLE,0.5,2021,9
0.70,49.8%,0.0%,PHI,LAC,1.0,2021,9
0.69,50.2%,1.3%,LAC,PHI,2.0,2021,9
0.64,45.6%,0.1%,CLE,CIN,1.0,2021,9
0.60,42.1%,0.0%,NYG,LV,0.0,2021,9
0.54,38.4%,0.0%,CAR,NE,0.5,2021,9
0.51,34.3%,0.1%,HOU,MIA,0.0,2021,9
0.45,32.3%,0.5%,ARI,SF,2.5,2021,9
0.42,20.7%,0.0%,DEN,DAL,1.0,2021,9
0.41,28.3%,0.0%,ATL,NO,0.5,2021,9
0.41,26.9%,0.0%,CHI,PIT,0.5,2021,9
0.41,27.4%,0.0%,MIN,BAL,1.5,2021,9
0.37,26.0%,0.1%,GB,KC,2.0,2021,9
0.36,19.7%,0.1%,NYJ,IND,0.0,2021,9
0.35,24.9%,0.0%,TEN,LAR,2.5,2021,9
0.21,12.0%,0.0%,JAX,BUF,0.5,2021,9
1.20,84.8%,6.6%,BUF,NYJ,4.0,2021,10
1.10,78.6%,8.1%,TB,WAS,5.0,2021,10
1.08,78.7%,11.6%,IND,JAX,1.5,2021,10
1.04,76.7%,13.8%,DAL,ATL,2.0,2021,10
1.02,73.4%,7.2%,ARI,CAR,2.5,2021,10
0.99,77.2%,25.0%,BAL,MIA,2.0,2021,10
0.90,62.5%,0.5%,LAR,SF,2.0,2021,10
0.88,68.9%,20.8%,PIT (tie),DET,0.0,2021,10
0.88,61.6%,1.3%,LAC,MIN,2.5,2021,10
0.86,60.3%,1.3%,GB,SEA,2.0,2021,10
0.83,57.9%,1.7%,TEN,NO,3.0,2021,10
0.83,57.4%,0.4%,KC,LV,2.5,2021,10
0.79,54.8%,0.3%,NE,CLE,1.5,2021,10
0.72,50.2%,0.5%,DEN,PHI,1.0,2021,10
0.72,49.8%,0.1%,PHI,DEN,1.0,2021,10
0.65,45.2%,0.2%,CLE,NE,1.5,2021,10
0.62,42.6%,0.0%,LV,KC,0.5,2021,10
0.62,42.1%,0.1%,NO,TEN,1.5,2021,10
0.58,39.7%,0.0%,SEA,GB,2.0,2021,10
0.56,38.4%,0.0%,MIN,LAC,1.5,2021,10
0.56,31.1%,0.0%,DET (tie),PIT,0.0,2021,10
0.54,37.5%,0.0%,SF,LAR,2.0,2021,10
0.45,22.8%,0.1%,MIA,BAL,1.0,2021,10
0.42,26.6%,0.0%,CAR,ARI,0.5,2021,10
0.40,23.3%,0.0%,ATL,DAL,0.5,2021,10
0.36,21.3%,0.0%,JAX,IND,0.5,2021,10
0.34,21.4%,0.0%,WAS,TB,0.0,2021,10
0.24,15.2%,0.0%,NYJ,BUF,0.0,2021,10
1.16,82.2%,9.6%,TB,NYG,5.0,2021,11
1.10,83.6%,26.4%,CLE,DET,1.0,2021,11
1.06,74.5%,5.6%,NE,ATL,2.0,2021,11
1.05,72.1%,0.7%,BUF,IND,5.0,2021,11
1.02,70.2%,1.6%,LAC,PIT,3.0,2021,11
1.01,71.8%,6.4%,SF,JAX,2.5,2021,11
0.98,66.8%,0.2%,SEA,ARI,2.5,2021,11
0.93,78.8%,41.9%,TEN,HOU,3.0,2021,11
0.92,63.1%,1.6%,MIA,NYJ,1.0,2021,11
0.91,62.2%,1.2%,CAR,WAS,1.0,2021,11
0.87,59.0%,0.3%,PHI,NO,2.0,2021,11
0.82,56.2%,0.2%,KC,DAL,3.5,2021,11
0.81,55.0%,0.2%,CIN,LV,0.5,2021,11
0.78,53.3%,0.5%,GB,MIN,3.0,2021,11
0.76,52.8%,2.0%,BAL,CHI,1.5,2021,11
0.71,47.2%,0.1%,CHI,BAL,0.5,2021,11
0.69,46.7%,0.0%,MIN,GB,2.0,2021,11
0.66,45.0%,0.4%,LV,CIN,0.5,2021,11
0.64,43.8%,0.0%,DAL,KC,3.5,2021,11
0.60,41.0%,0.2%,NO,PHI,2.0,2021,11
0.56,37.8%,0.1%,WAS,CAR,0.0,2021,11
0.55,36.9%,0.1%,NYJ,MIA,0.0,2021,11
0.54,21.2%,0.0%,HOU,TEN,0.0,2021,11
0.49,33.2%,0.2%,ARI,SEA,2.5,2021,11
0.45,28.2%,0.0%,JAX,SF,0.5,2021,11
0.45,29.8%,0.0%,PIT,LAC,0.0,2021,11
0.41,27.9%,0.0%,IND,BUF,2.0,2021,11
0.41,25.5%,0.1%,ATL,NE,0.5,2021,11
0.37,16.4%,0.1%,DET,CLE,0.0,2021,11
0.31,17.8%,0.1%,NYG,TB,0.0,2021,11
1.17,70.4%,4.0%,BUF,NO,3.5,2021,12
1.16,72.9%,11.4%,NE,TEN,1.5,2021,12
1.11,73.6%,20.8%,DAL,LV,2.0,2021,12
1.08,64.2%,2.3%,SF,MIN,2.5,2021,12
1.05,62.4%,2.5%,CIN,PIT,0.5,2021,12
0.99,65.0%,15.6%,PHI,NYG,2.0,2021,12
0.97,58.2%,2.4%,TB,IND,5.0,2021,12
0.95,59.2%,7.6%,BAL,CLE,2.0,2021,12
0.94,57.6%,5.0%,HOU,NYJ,0.0,2021,12
0.92,57.0%,5.9%,LAC,DEN,2.5,2021,12
0.92,53.9%,0.1%,LAR,GB,2.5,2021,12
0.87,52.3%,2.3%,CAR,MIA,0.5,2021,12
0.86,52.2%,3.0%,ATL,JAX,0.5,2021,12
0.86,54.4%,8.5%,CHI,DET,0.5,2021,12
0.86,48.7%,0.4%,WAS,SEA,0.0,2021,12
0.85,51.3%,3.8%,SEA,WAS,2.0,2021,12
0.84,45.6%,0.7%,DET,CHI,0.0,2021,12
0.84,47.8%,0.2%,JAX,ATL,0.5,2021,12
0.83,47.7%,0.4%,MIA,CAR,1.0,2021,12
0.78,46.1%,0.4%,GB,LAR,3.0,2021,12
0.78,43.0%,0.1%,DEN,LAC,1.0,2021,12
0.76,42.4%,0.5%,NYJ,HOU,0.0,2021,12
0.75,40.8%,0.0%,CLE,BAL,1.0,2021,12
0.73,41.8%,0.0%,IND,TB,2.5,2021,12
0.71,35.0%,0.3%,NYG,PHI,0.0,2021,12
0.65,37.6%,0.6%,PIT,CIN,0.0,2021,12
0.62,35.8%,0.2%,MIN,SF,2.0,2021,12
0.59,26.4%,0.1%,LV,DAL,0.5,2021,12
0.54,27.1%,0.6%,TEN,NE,2.5,2021,12
0.53,29.6%,0.1%,NO,BUF,1.5,2021,12
1.17,86.1%,18.7%,LAR,JAX,1.5,2021,13
1.10,79.8%,8.3%,TB,ATL,5.0,2021,13
1.09,77.9%,5.5%,IND,HOU,1.5,2021,13
1.06,77.5%,10.7%,KC,DEN,3.0,2021,13
1.06,76.3%,6.9%,ARI,CHI,3.0,2021,13
1.01,71.3%,1.6%,DAL,NO,2.5,2021,13
0.97,71.2%,9.4%,MIA,NYG,1.0,2021,13
0.93,72.2%,21.2%,MIN,DET,1.5,2021,13
0.93,65.3%,0.9%,BAL,PIT,1.5,2021,13
0.89,65.6%,8.5%,PHI,NYJ,1.0,2021,13
0.84,58.8%,0.4%,BUF,NE,4.0,2021,13
0.82,57.2%,0.6%,CIN,LAC,0.0,2021,13
0.81,56.8%,0.3%,SF,SEA,2.5,2021,13
0.76,54.8%,4.3%,LV,WAS,0.0,2021,13
0.67,45.2%,0.2%,WAS,LV,0.0,2021,13
0.61,43.2%,0.4%,SEA,SF,3.0,2021,13
0.61,42.8%,0.9%,LAC,CIN,3.0,2021,13
0.59,41.2%,0.1%,NE,BUF,2.0,2021,13
0.53,34.4%,0.1%,NYJ,PHI,0.5,2021,13
0.50,34.7%,0.0%,PIT,BAL,0.0,2021,13
0.50,27.8%,0.2%,DET,MIN,0.0,2021,13
0.45,28.8%,0.3%,NYG,MIA,0.0,2021,13
0.41,28.7%,0.4%,NO,DAL,1.5,2021,13
0.37,23.7%,0.1%,CHI,ARI,0.5,2021,13
0.36,22.5%,0.0%,DEN,KC,1.0,2021,13
0.34,22.1%,0.0%,HOU,IND,0.0,2021,13
0.32,20.2%,0.1%,ATL,TB,0.5,2021,13
0.26,13.9%,0.0%,JAX,LAR,0.5,2021,13
